block_identifier,service_id,trip_id,trip_sequence
5907944,114531,40803536,1
5907944,114531,40803624,2
5907944,114531,40803541,3
5907944,114531,40803629,4
5907944,114531,40803546,5
5907944,114531,40803634,6
5907944,114531,40803551,7
5907944,114531,40803639,8
5907944,114531,40803556,9
5907944,114531,40803644,10
5907944,114531,40803560,11
5907944,114531,40803648,12
5907944,114531,40803564,13
5907944,114531,40803652,14
5907944,114531,40803568,15
5907944,114531,40803656,16
5907944,114531,40803572,17
5907944,114531,40803660,18
5907944,114531,40803576,19
5907944,114531,40803664,20
5907944,114531,40803581,21
5907944,114531,40803669,22
5907944,114531,40803586,23
5907944,114531,40803674,24
5907944,114531,40803591,25
5907944,114531,40803679,26
5907944,114531,40803596,27
5907944,114531,40803684,28
5907945,114531,40803539,1
5907945,114531,40803627,2
5907945,114531,40803544,3
5907945,114531,40803632,4
5907945,114531,40803549,5
5907945,114531,40803637,6
5907945,114531,40803554,7
5907945,114531,40803642,8
5907945,114531,40803558,9
5907945,114531,40803646,10
5907945,114531,40803562,11
5907945,114531,40803650,12
5907945,114531,40803566,13
5907945,114531,40803654,14
5907945,114531,40803570,15
5907945,114531,40803658,16
5907945,114531,40803574,17
5907945,114531,40803662,18
5907945,114531,40803579,19
5907945,114531,40803667,20
5907945,114531,40803584,21
5907945,114531,40803672,22
5907945,114531,40803589,23
5907945,114531,40803677,24
5907945,114531,40803594,25
5907945,114531,40803682,26
5907945,114531,40803599,27
5907945,114531,40803687,28
5907945,114531,40803603,29
5907945,114531,40803691,30
5907945,114531,40803607,31
5907945,114531,40803695,32
5907945,114531,40803611,33
5907946,114531,49103732,1
5907946,114531,40803625,2
5907946,114531,40803542,3
5907946,114531,40803630,4
5907946,114531,40803547,5
5907946,114531,40803635,6
5907946,114531,40803552,7
5907946,114531,40803640,8
5907948,32923,49889418,1
5907948,32923,49889300,2
5907948,32923,49889428,3
5907948,32923,49889310,4
5907948,32923,49889438,5
5907948,32923,49889322,6
5907948,32923,49889450,7
5907948,32923,49889334,8
5907948,32923,49889462,9
5907948,32923,49889346,10
5907948,32923,49889474,11
5907948,32923,49889358,12
5907948,32923,49889486,13
5907948,32923,49889370,14
5907948,32923,49889498,15
5907948,32923,49889382,16
5907948,32923,49889510,17
5907948,32923,49889394,18
5907948,32923,49889975,19
5907949,32923,49889419,1
5907949,32923,49889301,2
5907949,32923,49889429,3
5907949,32923,49889311,4
5907949,32923,49889439,5
5907949,32923,49889323,6
5907949,32923,49889451,7
5907949,32923,49889335,8
5907949,32923,49889463,9
5907949,32923,49889347,10
5907949,32923,49889475,11
5907949,32923,49889359,12
5907949,32923,49889487,13
5907949,32923,49889371,14
5907949,32923,49889499,15
5907949,32923,49889383,16
5907949,32923,49889511,17
5907949,32923,49889395,18
5907949,32923,49889523,19
5907949,32923,49889405,20
5907949,32923,49889944,21
5907950,32923,49889295,1
5907950,32923,49889424,2
5907950,32923,49889306,3
5907950,32923,49889434,4
5907950,32923,49889317,5
5907950,32923,49889445,6
5907950,32923,49889329,7
5907950,32923,49889457,8
5907950,32923,49889341,9
5907950,32923,49889469,10
5907950,32923,49889353,11
5907950,32923,49889481,12
5907950,32923,49889365,13
5907950,32923,49889493,14
5907950,32923,49889377,15
5907950,32923,49889505,16
5907950,32923,49889389,17
5907950,32923,49889517,18
5907950,32923,49889401,19
5907950,32923,49889530,20
5907950,32923,49889414,21
5907951,32923,49889297,1
5907951,32923,49889425,2
5907951,32923,49889307,3
5907951,32923,49889435,4
5907951,32923,49889319,5
5907951,32923,49889447,6
5907951,32923,49889331,7
5907951,32923,49889459,8
5907951,32923,49889343,9
5907951,32923,49889471,10
5907951,32923,49889355,11
5907951,32923,49889483,12
5907951,32923,49889367,13
5907951,32923,49889495,14
5907951,32923,49889379,15
5907951,32923,49889507,16
5907951,32923,49889391,17
5907951,32923,49889974,18
5907952,32923,49889298,1
5907952,32923,49889426,2
5907952,32923,49889309,3
5907952,32923,49889436,4
5907952,32923,49889320,5
5907952,32923,49889448,6
5907952,32923,49889332,7
5907952,32923,49889460,8
5907952,32923,49889344,9
5907952,32923,49889472,10
5907952,32923,49889356,11
5907952,32923,49889484,12
5907952,32923,49889368,13
5907952,32923,49889496,14
5907952,32923,49889380,15
5907952,32923,49889508,16
5907952,32923,49889392,17
5907952,32923,49889520,18
5907952,32923,49889403,19
5907952,32923,49889532,20
5907953,32923,49889423,1
5907953,32923,49889305,2
5907953,32923,49889433,3
5907953,32923,49889315,4
5907953,32923,49889444,5
5907953,32923,49889328,6
5907953,32923,49889456,7
5907953,32923,49889340,8
5907953,32923,49889468,9
5907953,32923,49889352,10
5907953,32923,49889480,11
5907953,32923,49889364,12
5907953,32923,49889492,13
5907953,32923,49889376,14
5907953,32923,49889504,15
5907953,32923,49889388,16
5907953,32923,49889516,17
5907953,32923,49889971,18
5907953,32923,49889528,19
5907953,32923,49889412,20
5907954,32923,49889421,1
5907954,32923,49889302,2
5907954,32923,49889430,3
5907954,32923,49889312,4
5907954,32923,49889441,5
5907954,32923,49889325,6
5907954,32923,49889453,7
5907954,32923,49889337,8
5907954,32923,49889465,9
5907954,32923,49889349,10
5907954,32923,49889477,11
5907954,32923,49889361,12
5907954,32923,49889489,13
5907954,32923,49889373,14
5907954,32923,49889501,15
5907954,32923,49889385,16
5907954,32923,49889513,17
5907954,32923,49889961,18
5907955,32923,49889422,1
5907955,32923,49889304,2
5907955,32923,49889431,3
5907955,32923,49889314,4
5907955,32923,49889442,5
5907955,32923,49889326,6
5907955,32923,49889454,7
5907955,32923,49889338,8
5907955,32923,49889466,9
5907955,32923,49889350,10
5907955,32923,49889478,11
5907955,32923,49889362,12
5907955,32923,49889490,13
5907955,32923,49889374,14
5907955,32923,49889502,15
5907955,32923,49889386,16
5907955,32923,49889514,17
5907955,32923,49889398,18
5907955,32923,49889526,19
5907955,32923,49889407,20
5907956,25991,36841738,1
5907956,25991,36841629,2
5907956,25991,36841748,3
5907956,25991,36841639,4
5907956,25991,36841759,5
5907956,25991,36841651,6
5907956,25991,36841771,7
5907956,25991,36841663,8
5907956,25991,36841783,9
5907956,25991,36841675,10
5907956,25991,36841795,11
5907956,25991,36841687,12
5907956,25991,36841807,13
5907956,25991,36841699,14
5907956,25991,36841819,15
5907956,25991,36841711,16
5907956,25991,36841831,17
5907956,25991,36841723,18
5907956,25991,36841849,19
5907957,25991,36841739,1
5907957,25991,36841630,2
5907957,25991,36841749,3
5907957,25991,36841640,4
5907957,25991,36841760,5
5907957,25991,36841652,6
5907957,25991,36841772,7
5907957,25991,36841664,8
5907957,25991,36841784,9
5907957,25991,36841676,10
5907957,25991,36841796,11
5907957,25991,36841688,12
5907957,25991,36841808,13
5907957,25991,36841700,14
5907957,25991,36841820,15
5907957,25991,36841712,16
5907957,25991,36841832,17
5907957,25991,36841724,18
5907957,25991,36841843,19
5907958,25991,36841740,1
5907958,25991,36841631,2
5907958,25991,36841750,3
5907958,25991,36841642,4
5907958,25991,36841762,5
5907958,25991,36841654,6
5907958,25991,36841774,7
5907958,25991,36841666,8
5907958,25991,36841786,9
5907958,25991,36841678,10
5907958,25991,36841798,11
5907958,25991,36841690,12
5907958,25991,36841810,13
5907958,25991,36841702,14
5907958,25991,36841822,15
5907958,25991,36841714,16
5907958,25991,36841834,17
5907959,25991,36841626,1
5907959,25991,36841744,2
5907959,25991,36841635,3
5907959,25991,36841754,4
5907959,25991,36841646,5
5907959,25991,36841766,6
5907959,25991,36841658,7
5907959,25991,36841778,8
5907959,25991,36841670,9
5907959,25991,36841790,10
5907959,25991,36841682,11
5907959,25991,36841802,12
5907959,25991,36841694,13
5907959,25991,36841814,14
5907959,25991,36841706,15
5907959,25991,36841826,16
5907959,25991,36841718,17
5907959,25991,36841841,18
5907959,25991,36841728,19
5907960,25991,36841627,1
5907960,25991,36841745,2
5907960,25991,36841636,3
5907960,25991,36841756,4
5907960,25991,36841648,5
5907960,25991,36841768,6
5907960,25991,36841660,7
5907960,25991,36841780,8
5907960,25991,36841672,9
5907960,25991,36841792,10
5907960,25991,36841684,11
5907960,25991,36841804,12
5907960,25991,36841696,13
5907960,25991,36841816,14
5907960,25991,36841708,15
5907960,25991,36841828,16
5907960,25991,36841720,17
5907960,25991,36841847,18
5907960,25991,36841734,19
5907961,25991,36841628,1
5907961,25991,36841746,2
5907961,25991,36841638,3
5907961,25991,36841757,4
5907961,25991,36841649,5
5907961,25991,36841769,6
5907961,25991,36841661,7
5907961,25991,36841781,8
5907961,25991,36841673,9
5907961,25991,36841793,10
5907961,25991,36841685,11
5907961,25991,36841805,12
5907961,25991,36841697,13
5907961,25991,36841817,14
5907961,25991,36841709,15
5907961,25991,36841829,16
5907961,25991,36841721,17
5907962,25991,36841742,1
5907962,25991,36841633,2
5907962,25991,36841751,3
5907962,25991,36841643,4
5907962,25991,36841763,5
5907962,25991,36841655,6
5907962,25991,36841775,7
5907962,25991,36841667,8
5907962,25991,36841787,9
5907962,25991,36841679,10
5907962,25991,36841799,11
5907962,25991,36841691,12
5907962,25991,36841811,13
5907962,25991,36841703,14
5907962,25991,36841823,15
5907962,25991,36841715,16
5907962,25991,36841835,17
5907962,25991,36841726,18
5907963,25991,36841743,1
5907963,25991,36841634,2
5907963,25991,36841753,3
5907963,25991,36841645,4
5907963,25991,36841765,5
5907963,25991,36841657,6
5907963,25991,36841777,7
5907963,25991,36841669,8
5907963,25991,36841789,9
5907963,25991,36841681,10
5907963,25991,36841801,11
5907963,25991,36841693,12
5907963,25991,36841813,13
5907963,25991,36841705,14
5907963,25991,36841825,15
5907963,25991,36841717,16
5907963,25991,36841837,17
5907964,112627,36842155,1
5907964,112627,36842389,2
5907964,112627,36842252,3
5907964,112627,36842403,4
5907964,112627,36842268,5
5907964,112627,36842422,6
5907964,112627,36842286,7
5907964,112627,36842434,8
5907964,112627,36842298,9
5907964,112627,36842446,10
5907964,112627,36842310,11
5907964,112627,36842461,12
5907964,112627,36842325,13
5907964,112627,36842235,14
5907964,112627,36842343,15
5907964,112627,36842201,16
5907964,112627,36842364,17
5907964,112627,36842224,18
5907964,112627,36842376,19
5907964,112627,36842196,20
5907964,112627,36842386,21
5907965,112627,49892979,1
5907965,112627,36842181,2
5907965,112627,36842332,3
5907965,112627,36842205,4
5907965,112627,36842351,5
5907966,112627,36842143,1
5907966,112627,36842390,2
5907966,112627,36842253,3
5907966,112627,36842406,4
5907966,112627,36842271,5
5907966,112627,36842424,6
5907966,112627,36842287,7
5907966,112627,36842435,8
5907966,112627,36842299,9
5907966,112627,36842447,10
5907966,112627,36842311,11
5907966,112627,36842173,12
5907966,112627,36842328,13
5907966,112627,36842231,14
5907966,112627,36842345,15
5907966,112627,36842242,16
5907966,112627,36842365,17
5907966,112627,36842220,18
5907966,112627,36842377,19
5907967,112627,49892957,1
5907967,112627,36842317,2
5907967,112627,36842180,3
5907967,112627,36842335,4
5907967,112627,36842197,5
5907967,112627,36842353,6
5907967,112627,36842225,7
5907967,112627,36842370,8
5907967,112627,36842200,9
5907968,112627,36842148,1
5907968,112627,36842248,2
5907968,112627,36842396,3
5907968,112627,36842261,4
5907968,112627,36842415,5
5907968,112627,36842279,6
5907969,112627,49892983,1
5907969,112627,36842456,2
5907969,112627,36842319,3
5907969,112627,36842245,4
5907969,112627,36842337,5
5907969,112627,36842240,6
5907969,112627,36842356,7
5907969,112627,36842217,8
5907969,112627,36842371,9
5907969,112627,36842202,10
5907969,112627,36842382,11
5907969,112627,36842466,12
5907970,112627,49892976,1
5907970,112627,36842405,2
5907970,112627,36842270,3
5907971,112627,36842156,1
5907971,112627,36842393,2
5907971,112627,36842258,3
5907971,112627,36842412,4
5907971,112627,36842276,5
5907971,112627,36842426,6
5907971,112627,36842290,7
5907971,112627,36842438,8
5907971,112627,36842302,9
5907971,112627,36842450,10
5907971,112627,36842314,11
5907971,112627,36842183,12
5907971,112627,36842331,13
5907971,112627,36842219,14
5907971,112627,36842349,15
5907971,112627,36842203,16
5907971,112627,36842367,17
5907971,112627,36842218,18
5907971,112627,36842379,19
5907971,112627,36842194,20
5907971,112627,36842388,21
5907972,112627,36842149,1
5907972,112627,36842249,2
5907972,112627,36842399,3
5907972,112627,36842263,4
5907972,112627,36842417,5
5907973,112627,49892984,1
5907973,112627,36842459,2
5907973,112627,36842322,3
5907973,112627,36842241,4
5907973,112627,36842339,5
5907973,112627,36842209,6
5907973,112627,36842358,7
5907973,112627,36842199,8
5907973,112627,36842373,9
5907973,112627,36842208,10
5907973,112627,36842384,11
5907973,112627,36842175,12
5907974,112627,36842152,1
5907974,112627,36842250,2
5907974,112627,36842401,3
5907974,112627,36842265,4
5907974,112627,36842421,5
5907974,112627,36842284,6
5907974,112627,36842432,7
5907974,112627,36842296,8
5907974,112627,36842444,9
5907974,112627,36842308,10
5907974,112627,36842458,11
5907974,112627,36842323,12
5907974,112627,36842239,13
5907974,112627,36842340,14
5907974,112627,36842234,15
5907974,112627,49892994,16
5907975,112627,49892972,1
5907975,112627,36842398,2
5907975,112627,36842262,3
5907975,112627,36842416,4
5907975,112627,36842281,5
5907975,112627,36842429,6
5907975,112627,36842293,7
5907975,112627,36842441,8
5907975,112627,36842305,9
5907975,112627,36842455,10
5907975,112627,36842318,11
5907975,112627,36842185,12
5907975,112627,36842336,13
5907975,112627,36842195,14
5907975,112627,36842354,15
5907976,112627,49892973,1
5907976,112627,36842400,2
5907976,112627,36842264,3
5907976,112627,36842419,4
5907976,112627,36842283,5
5907976,112627,36842431,6
5907976,112627,36842295,7
5907976,112627,36842443,8
5907976,112627,36842307,9
5907976,112627,36842457,10
5907976,112627,36842321,11
5907976,112627,36842243,12
5907976,112627,36842338,13
5907976,112627,36842215,14
5907976,112627,36842357,15
5907977,112627,49892981,1
5907977,112627,36842256,2
5907977,112627,36842408,3
5907977,112627,36842274,4
5907977,112627,36842425,5
5907977,112627,36842289,6
5907977,112627,36842437,7
5907977,112627,36842301,8
5907977,112627,36842449,9
5907977,112627,36842313,10
5907977,112627,36842170,11
5907977,112627,36842329,12
5907977,112627,36842227,13
5907977,112627,36842346,14
5907978,112627,49892982,1
5907978,112627,36842257,2
5907978,112627,36842410,3
5907978,112627,36842275,4
5907979,112627,49892978,1
5907979,112627,36842184,2
5907979,112627,36842330,3
5907979,112627,36842229,4
5907979,112627,36842347,5
5907980,112627,49892986,1
5907980,112627,36842462,2
5907980,112627,36842326,3
5907980,112627,36842233,4
5907980,112627,36842344,5
5907981,112627,49892974,1
5907981,112627,36842402,2
5907981,112627,36842267,3
5907982,112627,49892985,1
5907982,112627,36842460,2
5907982,112627,36842324,3
5907982,112627,36842237,4
5907982,112627,36842342,5
5907982,112627,36842213,6
5907982,112627,36842362,7
5907982,112627,36842226,8
5907982,112627,36842374,9
5907983,112627,36842247,1
5907983,112627,36842395,2
5907983,112627,36842260,3
5907983,112627,36842414,4
5907983,112627,36842278,5
5907983,112627,36842428,6
5907983,112627,36842292,7
5907983,112627,36842440,8
5907983,112627,36842304,9
5907983,112627,36842454,10
5907983,112627,36842316,11
5907983,112627,36842186,12
5907983,112627,36842333,13
5907983,112627,36842238,14
5907983,112627,36842352,15
5907983,112627,36842244,16
5907983,112627,36842368,17
5907983,112627,36842212,18
5907983,112627,36842380,19
5907983,112627,36842206,20
5907984,112627,36842246,1
5907984,112627,36842394,2
5907984,112627,36842259,3
5907984,112627,36842413,4
5907984,112627,36842277,5
5907985,112627,36842144,1
5907985,112627,36842392,2
5907985,112627,36842255,3
5907985,112627,36842407,4
5907985,112627,36842272,5
5907987,27734,40803011,1
5907987,27734,40803084,4
5907987,27734,40803013,5
5907987,27734,40803086,8
5907987,27734,40803015,9
5907987,27734,40803088,12
5907987,27734,40803017,13
5907987,27734,40803090,16
5907987,27734,40803019,17
5907987,27734,40803092,20
5907987,27734,40803021,21
5907987,27734,40803094,24
5907987,27734,40803023,25
5907987,27734,40803096,28
5907987,27734,40803025,29
5907987,27734,40803098,32
5907987,27734,40803027,33
5907987,27734,40803100,36
5907987,27734,40803029,37
5907987,27734,40803102,40
5907987,27734,40803031,41
5907987,27734,40803104,44
5907987,27734,40803033,45
5907987,27734,40803106,48
5907987,27734,40803035,49
5907987,27734,40803108,52
5907987,27734,40803037,53
5907987,27734,40803110,56
5907987,27734,40803039,57
5907987,27734,40803112,60
5907987,27734,40803041,61
5907987,27734,40803114,64
5907987,27734,40803043,65
5907987,27734,40803116,68
5907987,27734,40803045,69
5907987,27734,40803118,72
5907987,27734,40803047,73
5907987,27734,40803120,76
5907987,27734,40803049,77
5907987,27734,40803122,80
5907987,27734,40803051,81
5907987,27734,40803124,84
5907987,27734,40803053,85
5907987,27734,40803126,88
5907987,27734,40803055,89
5907987,27734,40803128,92
5907987,27734,40803057,93
5907987,27734,40803130,96
5907987,27734,40803059,97
5907987,27734,40803132,100
5907987,27734,40803061,101
5907987,27734,40803134,104
5907987,27734,40803063,105
5907987,27734,40803136,108
5907987,27734,40803065,109
5907987,27734,40803138,112
5907987,27734,49132263,113
5907987,27734,49132264,116
5907987,27734,40803077,117
5907988,27734,40803012,1
5907988,27734,40803085,4
5907988,27734,40803014,5
5907988,27734,40803087,8
5907988,27734,40803016,9
5907988,27734,40803089,12
5907988,27734,40803018,13
5907988,27734,40803091,16
5907988,27734,40803020,17
5907988,27734,40803093,20
5907988,27734,40803022,21
5907988,27734,40803095,24
5907988,27734,40803024,25
5907988,27734,40803097,28
5907988,27734,40803026,29
5907988,27734,40803099,32
5907988,27734,40803028,33
5907988,27734,40803101,36
5907988,27734,40803030,37
5907988,27734,40803103,40
5907988,27734,40803032,41
5907988,27734,40803105,44
5907988,27734,40803034,45
5907988,27734,40803107,48
5907988,27734,40803036,49
5907988,27734,40803109,52
5907988,27734,40803038,53
5907988,27734,40803111,56
5907988,27734,40803040,57
5907988,27734,40803113,60
5907988,27734,40803042,61
5907988,27734,40803115,64
5907988,27734,40803044,65
5907988,27734,40803117,68
5907988,27734,40803046,69
5907988,27734,40803119,72
5907988,27734,40803048,73
5907988,27734,40803121,76
5907988,27734,40803050,77
5907988,27734,40803123,80
5907988,27734,40803052,81
5907988,27734,40803125,84
5907988,27734,40803054,85
5907988,27734,40803127,88
5907988,27734,40803056,89
5907988,27734,40803129,92
5907988,27734,40803058,93
5907988,27734,40803131,96
5907988,27734,40803060,97
5907988,27734,40803133,100
5907988,27734,40803062,101
5907988,27734,40803135,104
5907988,27734,40803064,105
5907988,27734,40803137,108
5907988,27734,49132262,109
5907988,27734,49132271,112
5907988,27734,40803066,113
5907989,26939,40802844,1
5907989,26939,40802885,4
5907989,26939,40802846,5
5907989,26939,40802887,8
5907989,26939,40802848,9
5907989,26939,40802889,12
5907989,26939,40802850,13
5907989,26939,40802891,16
5907989,26939,40802852,17
5907989,26939,40802893,20
5907989,26939,40802854,21
5907989,26939,40802895,24
5907989,26939,40802856,25
5907989,26939,40802897,28
5907989,26939,40802858,29
5907989,26939,40802899,32
5907989,26939,40802860,33
5907989,26939,40802901,36
5907989,26939,40802862,37
5907989,26939,40802903,40
5907989,26939,40802864,41
5907989,26939,40802905,44
5907989,26939,40802866,45
5907989,26939,40802907,48
5907989,26939,40802868,49
5907989,26939,40802909,52
5907989,26939,40802870,53
5907989,26939,40802911,56
5907989,26939,40802872,57
5907989,26939,40802913,60
5907989,26939,40802874,61
5907989,26939,40802915,64
5907989,26939,40802876,65
5907989,26939,40802917,68
5907989,26939,40802878,69
5907989,26939,40802919,72
5907989,26939,40802880,73
5907989,26939,40802921,76
5907989,26939,40802882,77
5907989,26939,40802923,80
5907989,26939,40802884,81
5907990,26939,40802845,1
5907990,26939,40802886,4
5907990,26939,40802847,5
5907990,26939,40802888,8
5907990,26939,40802849,9
5907990,26939,40802890,12
5907990,26939,40802851,13
5907990,26939,40802892,16
5907990,26939,40802853,17
5907990,26939,40802894,20
5907990,26939,40802855,21
5907990,26939,40802896,24
5907990,26939,40802857,25
5907990,26939,40802898,28
5907990,26939,40802859,29
5907990,26939,40802900,32
5907990,26939,40802861,33
5907990,26939,40802902,36
5907990,26939,40802863,37
5907990,26939,40802904,40
5907990,26939,40802865,41
5907990,26939,40802906,44
5907990,26939,40802867,45
5907990,26939,40802908,48
5907990,26939,40802869,49
5907990,26939,40802910,52
5907990,26939,40802871,53
5907990,26939,40802912,56
5907990,26939,40802873,57
5907990,26939,40802914,60
5907990,26939,40802875,61
5907990,26939,40802916,64
5907990,26939,40802877,65
5907990,26939,40802918,68
5907990,26939,40802879,69
5907990,26939,40802920,72
5907990,26939,40802881,73
5907990,26939,40802922,76
5907990,26939,40802883,77
5907991,114531,40802483,1
5907991,114531,40802574,4
5907991,114531,40802486,5
5907991,114531,40802576,8
5907991,114531,40802488,9
5907991,114531,40802578,12
5907991,114531,40802490,13
5907991,114531,40802581,16
5907991,114531,40802493,17
5907991,114531,40802584,20
5907991,114531,40802496,21
5907991,114531,40802587,24
5907991,114531,40802499,25
5907991,114531,40802590,28
5907991,114531,40802502,29
5907991,114531,40802593,32
5907991,114531,40802505,33
5907991,114531,40802596,36
5907991,114531,40802508,37
5907991,114531,40802599,40
5907991,114531,40802511,41
5907991,114531,40802602,44
5907991,114531,40802514,45
5907991,114531,40802605,48
5907991,114531,40802517,49
5907991,114531,40802608,52
5907991,114531,40802520,53
5907991,114531,40802611,56
5907991,114531,40802523,57
5907991,114531,40802614,60
5907991,114531,40802526,61
5907991,114531,40802617,64
5907991,114531,40802529,65
5907991,114531,40802620,68
5907991,114531,40802532,69
5907991,114531,40802623,72
5907991,114531,40802535,73
5907991,114531,40802626,76
5907991,114531,40802538,77
5907991,114531,40802629,80
5907991,114531,40802541,81
5907991,114531,40802632,84
5907991,114531,40802544,85
5907991,114531,40802635,88
5907991,114531,40802547,89
5907991,114531,40802638,92
5907991,114531,40802550,93
5907991,114531,40802641,96
5907991,114531,40802553,97
5907991,114531,40802644,100
5907991,114531,40802556,101
5907991,114531,40802647,104
5907991,114531,40802559,105
5907991,114531,40802650,108
5907991,114531,40802562,109
5907991,114531,40802653,112
5907991,114531,40802564,113
5907991,114531,40802655,116
5907991,114531,40802566,117
5907991,114531,40802657,120
5907991,114531,40802568,121
5907991,114531,40802659,124
5907991,114531,40802570,125
5907992,114531,40802484,1
5907992,114531,40802575,4
5907992,114531,40802487,5
5907992,114531,40802577,8
5907992,114531,40802489,9
5907992,114531,40802580,12
5907992,114531,40802492,13
5907992,114531,40802583,16
5907992,114531,40802495,17
5907992,114531,40802586,20
5907992,114531,40802498,21
5907992,114531,40802589,24
5907992,114531,40802501,25
5907992,114531,40802592,28
5907992,114531,40802504,29
5907992,114531,40802595,32
5907992,114531,40802507,33
5907992,114531,40802598,36
5907992,114531,40802510,37
5907992,114531,40802601,40
5907992,114531,40802513,41
5907992,114531,40802604,44
5907992,114531,40802516,45
5907992,114531,40802607,48
5907992,114531,40802519,49
5907992,114531,40802610,52
5907992,114531,40802522,53
5907992,114531,40802613,56
5907992,114531,40802525,57
5907992,114531,40802616,60
5907992,114531,40802528,61
5907992,114531,40802619,64
5907992,114531,40802531,65
5907992,114531,40802622,68
5907992,114531,40802534,69
5907992,114531,40802625,72
5907992,114531,40802537,73
5907992,114531,40802628,76
5907992,114531,40802540,77
5907992,114531,40802631,80
5907992,114531,40802543,81
5907992,114531,40802634,84
5907992,114531,40802546,85
5907992,114531,40802637,88
5907992,114531,40802549,89
5907992,114531,40802640,92
5907992,114531,40802552,93
5907992,114531,40802643,96
5907992,114531,40802555,97
5907992,114531,40802646,100
5907992,114531,40802558,101
5907992,114531,40802649,104
5907992,114531,40802561,105
5907992,114531,40802652,108
5907992,114531,40802563,109
5907992,114531,40802654,112
5907992,114531,40802565,113
5907992,114531,40802656,116
5907992,114531,40802567,117
5907992,114531,40802658,120
5907992,114531,40802569,121
5907992,114531,40802660,124
5907992,114531,40802572,125
5907993,114531,40802491,1
5907993,114531,40802582,4
5907993,114531,40802494,5
5907993,114531,40802585,8
5907993,114531,40802497,9
5907993,114531,40802588,12
5907993,114531,40802500,13
5907993,114531,40802591,16
5907993,114531,40802503,17
5907993,114531,40802594,20
5907993,114531,40802506,21
5907993,114531,40802597,24
5907993,114531,40802509,25
5907993,114531,40802600,28
5907993,114531,40802512,29
5907993,114531,40802603,32
5907993,114531,40802515,33
5907993,114531,40802606,36
5907993,114531,40802518,37
5907993,114531,40802609,40
5907993,114531,40802521,41
5907993,114531,40802612,44
5907993,114531,40802524,45
5907993,114531,40802615,48
5907993,114531,40802527,49
5907993,114531,40802618,52
5907993,114531,40802530,53
5907993,114531,40802621,56
5907993,114531,40802533,57
5907993,114531,40802624,60
5907993,114531,40802536,61
5907993,114531,40802627,64
5907993,114531,40802539,65
5907993,114531,40802630,68
5907993,114531,40802542,69
5907993,114531,40802633,72
5907993,114531,40802545,73
5907993,114531,40802636,76
5907993,114531,40802548,77
5907993,114531,40802639,80
5907993,114531,40802551,81
5907993,114531,40802642,84
5907993,114531,40802554,85
5907993,114531,40802645,88
5907993,114531,40802557,89
5907993,114531,40802648,92
5907993,114531,40802560,93
5907995,117816,47799040,2
5907996,117816,49787062,1
5907996,117816,49787110,2
5907996,117816,49787132,3
5907996,117816,49788275,4
5907996,117816,49787069,7
5907996,117816,49788301,8
5907996,117816,49788265,9
5907996,117816,49788276,10
5907996,117816,49787075,13
5907996,117816,49788307,14
5907996,117816,49788260,15
5907996,117816,49788277,16
5907996,117816,49787081,19
5907996,117816,49787115,20
5907996,117816,49787137,21
5907996,117816,49787126,22
5907996,117816,49788294,25
5907996,117816,49788312,26
5907997,117816,47799198,1
5907997,117816,47799197,2
5907997,117816,47799190,3
5907997,117816,47799220,4
5907997,117816,47799200,5
5907997,117816,47799067,6
5907997,117816,47799109,7
5907997,117816,47799223,8
5907997,117816,47799204,9
5907997,117816,47799075,10
5907997,117816,47799111,11
5907997,117816,47799225,12
5907997,117816,47799214,13
5907997,117816,47799079,14
5907997,117816,47799113,15
5907997,117816,47799227,16
5907997,117816,47799216,17
5907997,117816,47799083,18
5907997,117816,47799115,19
5907997,117816,47799229,20
5907997,117816,47799218,21
5907997,117816,47799087,22
5907997,117816,47799117,23
5907997,117816,47799231,24
5907997,117816,47799207,25
5907997,117816,47799093,26
5907997,117816,47799119,27
5907997,117816,47799236,28
5907997,117816,47799211,29
5907997,117816,47799096,30
5907997,117816,47799121,31
5907997,117816,47799097,34
5907997,117816,47799122,35
5907997,117816,47799098,38
5907997,117816,47799123,39
5907998,117816,47799043,2
5907999,117816,49787061,1
5907999,117816,49788298,2
5907999,117816,49787131,3
5907999,117816,49787121,4
5907999,117816,49788289,7
5907999,117816,49788300,8
5907999,117816,49788264,9
5907999,117816,49787274,10
5907999,117816,49788291,13
5907999,117816,49788306,14
5907999,117816,49788270,15
5907999,117816,49787277,16
5907999,117816,49788287,19
5907999,117816,49787471,20
5908000,117816,47799042,2
5908001,117816,47799036,2
5908002,117816,47799034,2
5908003,117816,47799035,2
5908004,117816,47799196,2
5908004,117816,47799189,3
5908004,117816,47799219,4
5908004,117816,47799199,5
5908004,117816,47799185,6
5908004,117816,47799192,7
5908004,117816,47799222,8
5908004,117816,47799203,9
5908005,117816,47799033,2
5908006,117816,49787063,1
5908006,117816,49787111,2
5908006,117816,49787133,3
5908006,117816,49787122,4
5908006,117816,49788290,7
5908006,117816,49788302,8
5908006,117816,49788266,9
5908006,117816,49787275,10
5908006,117816,49788288,13
5908006,117816,49788308,14
5908006,117816,49788257,15
5908006,117816,49787278,16
5908006,117816,49787083,19
5908006,117816,49787116,20
5908006,117816,49787138,21
5908006,117816,49787127,22
5908007,117816,47799039,2
5908007,117816,47801412,5
5908008,117816,49787064,1
5908008,117816,49787112,2
5908008,117816,49788261,3
5908008,117816,49788273,4
5908008,117816,49787071,7
5908008,117816,49788303,8
